MOT;Occurence;Frequence
xii;2;3.39685451272122E-5
conséquences;34;5.774652671626075E-4
réfléchie;2;3.39685451272122E-5
après;105;0.0017833486191786406
catastrophiques;3;5.0952817690818304E-5
allèrent;2;3.39685451272122E-5
brillé;2;3.39685451272122E-5
sens;71;0.0012058833520160331
tempête;8;1.358741805088488E-4
insensés;3;5.0952817690818304E-5
doivent;23;3.906382689629403E-4
créatures;5;8.49213628180305E-5
ressemblent;4;6.79370902544244E-5
venir;25;4.246068140901525E-4
étroit;4;6.79370902544244E-5
affaire;20;3.39685451272122E-4
paresseuse;2;3.39685451272122E-5
prolongée;2;3.39685451272122E-5
sent;6;1.0190563538163661E-4
prestige;5;8.49213628180305E-5
automne;6;1.0190563538163661E-4
qualités;14;2.377798158904854E-4
activité;64;0.0010869934440707904
humains;8;1.358741805088488E-4
brise;9;1.528584530724549E-4
ouest;9;1.528584530724549E-4
efforts;18;3.057169061449098E-4
colonisation;8;1.358741805088488E-4
prolonger;2;3.39685451272122E-5
pourtant;43;7.303237202350623E-4
contraire;84;0.0014266788953429125
techniques;2;3.39685451272122E-5
impudente;4;6.79370902544244E-5
incapacité;8;1.358741805088488E-4
sécurité;10;1.69842725636061E-4
inconvénients;2;3.39685451272122E-5
traîtres;5;8.49213628180305E-5
malpropres;2;3.39685451272122E-5
impudents;2;3.39685451272122E-5
regret;2;3.39685451272122E-5
envers;22;3.7365399639933424E-4
disparus;2;3.39685451272122E-5
couleur;4;6.79370902544244E-5
cherche;21;3.566697238357281E-4
disparut;4;6.79370902544244E-5
comptent;2;3.39685451272122E-5
chercha;2;3.39685451272122E-5
espérance;2;3.39685451272122E-5
quart;4;6.79370902544244E-5
œuvre;46;7.812765379258806E-4
devint;22;3.7365399639933424E-4
connaissent;2;3.39685451272122E-5
devins;3;5.0952817690818304E-5
aristocratique;2;3.39685451272122E-5
jeune;53;9.001664458711233E-4
observations;2;3.39685451272122E-5
ouvrira;2;3.39685451272122E-5
véracité;3;5.0952817690818304E-5
fraternisation;2;3.39685451272122E-5
prétexte;2;3.39685451272122E-5
inverse;4;6.79370902544244E-5
habitation;2;3.39685451272122E-5
esclaves;3;5.0952817690818304E-5
cuisine;2;3.39685451272122E-5
paille;2;3.39685451272122E-5
haute;13;2.207955433268793E-4
humanitaire;4;6.79370902544244E-5
terme;11;1.8682699819966712E-4
réels;4;6.79370902544244E-5
essor;4;6.79370902544244E-5
aime;5;8.49213628180305E-5
prusse;12;2.0381127076327322E-4
provient;5;8.49213628180305E-5
passent;2;3.39685451272122E-5
a-t-on;6;1.0190563538163661E-4
périodes;4;6.79370902544244E-5
tableau;5;8.49213628180305E-5
clairement;27;4.585753592173647E-4
côté;38;6.454023574170318E-4
obligés;2;3.39685451272122E-5
espoir;10;1.69842725636061E-4
étonné;5;8.49213628180305E-5
creuses;3;5.0952817690818304E-5
considéré;26;4.415910866537586E-4
sous-;4;6.79370902544244E-5
groupe;16;2.717483610176976E-4
assurée;5;8.49213628180305E-5
hauts;6;1.0190563538163661E-4
accroître;5;8.49213628180305E-5
génies;2;3.39685451272122E-5
elles-;2;3.39685451272122E-5
moderne;11;1.8682699819966712E-4
analyse;10;1.69842725636061E-4
décisives;2;3.39685451272122E-5
gredins;4;6.79370902544244E-5
soudain;11;1.8682699819966712E-4
souffler;2;3.39685451272122E-5
rupture;3;5.0952817690818304E-5
succombent;2;3.39685451272122E-5
juiverie;10;1.69842725636061E-4
financière;3;5.0952817690818304E-5
grondement;2;3.39685451272122E-5
politiquement;8;1.358741805088488E-4
jours;64;0.0010869934440707904
détachements;2;3.39685451272122E-5
social-;12;2.0381127076327322E-4
définitivement;12;2.0381127076327322E-4
antérieurs;2;3.39685451272122E-5
survécu;3;5.0952817690818304E-5
sert;6;1.0190563538163661E-4
habitations;2;3.39685451272122E-5
revins;7;1.188899079452427E-4
souverain;6;1.0190563538163661E-4
allumé;2;3.39685451272122E-5
brutaux;6;1.0190563538163661E-4
cœur;70;0.001188899079452427
coup;54;9.171507184347294E-4
ultime;5;8.49213628180305E-5
consentait;2;3.39685451272122E-5
zéros;2;3.39685451272122E-5
devise;2;3.39685451272122E-5
enlever;2;3.39685451272122E-5
apparent;5;8.49213628180305E-5
printemps;6;1.0190563538163661E-4
souillait;2;3.39685451272122E-5
linz;4;6.79370902544244E-5
détruire;20;3.39685451272122E-4
rendent;6;1.0190563538163661E-4
arrivés;2;3.39685451272122E-5
éveille;4;6.79370902544244E-5
lire;21;3.566697238357281E-4
quotidiens;2;3.39685451272122E-5
ombres;3;5.0952817690818304E-5
régulière;2;3.39685451272122E-5
arriver;26;4.415910866537586E-4
différente;6;1.0190563538163661E-4
condamné;6;1.0190563538163661E-4
revendications;8;1.358741805088488E-4
éloigner;2;3.39685451272122E-5
tribunal;11;1.8682699819966712E-4
avait-il;2;3.39685451272122E-5
extraordinaire;7;1.188899079452427E-4
arrivée;10;1.69842725636061E-4
prévenir;2;3.39685451272122E-5
valeurs;3;5.0952817690818304E-5
intéressants;2;3.39685451272122E-5
gottfried;4;6.79370902544244E-5
aisé;5;8.49213628180305E-5
étendues;9;1.528584530724549E-4
inoubliable;2;3.39685451272122E-5
seul;108;0.0018343014368694588
misère;30;5.095281769081831E-4
éveilla;3;5.0952817690818304E-5
vraies;2;3.39685451272122E-5
différents;19;3.227011787085159E-4
taire;2;3.39685451272122E-5
dépourvu;3;5.0952817690818304E-5
objectifs;4;6.79370902544244E-5
financiers;3;5.0952817690818304E-5
a-t-elle;7;1.188899079452427E-4
muet;2;3.39685451272122E-5
déguisement;2;3.39685451272122E-5
soviétique;4;6.79370902544244E-5
hypocrisie;4;6.79370902544244E-5
ronde;2;3.39685451272122E-5
défendu;2;3.39685451272122E-5
union;9;1.528584530724549E-4
adopter;2;3.39685451272122E-5
seigneurs;4;6.79370902544244E-5
feuilles;4;6.79370902544244E-5
historiques;4;6.79370902544244E-5
suite;74;0.0012568361697068515
illusoire;2;3.39685451272122E-5
occupés;2;3.39685451272122E-5
réunions;12;2.0381127076327322E-4
artiste-peintre;3;5.0952817690818304E-5
remercie;2;3.39685451272122E-5
cercle;19;3.227011787085159E-4
orthodoxe;2;3.39685451272122E-5
combattait;2;3.39685451272122E-5
combinée;3;5.0952817690818304E-5
germain;2;3.39685451272122E-5
occuper;11;1.8682699819966712E-4
évaluer;3;5.0952817690818304E-5
impérial;2;3.39685451272122E-5
ruiner;2;3.39685451272122E-5
torts;3;5.0952817690818304E-5
réduite;3;5.0952817690818304E-5
particulièrement;31;5.265124494717891E-4
souhaite;2;3.39685451272122E-5
génial;4;6.79370902544244E-5
mesurer;6;1.0190563538163661E-4
mesures;21;3.566697238357281E-4
parvenus;3;5.0952817690818304E-5
chapitre;13;2.207955433268793E-4
avère;2;3.39685451272122E-5
viennent;5;8.49213628180305E-5
conflits;3;5.0952817690818304E-5
ancêtres;6;1.0190563538163661E-4
contemporains;12;2.0381127076327322E-4
mouvements;18;3.057169061449098E-4
institution;40;6.79370902544244E-4
demeura;4;6.79370902544244E-5
injustices;3;5.0952817690818304E-5
entier;22;3.7365399639933424E-4
aspirations;6;1.0190563538163661E-4
demeure;3;5.0952817690818304E-5
parvenue;4;6.79370902544244E-5
insulte;2;3.39685451272122E-5
souffrance;3;5.0952817690818304E-5
croissances;2;3.39685451272122E-5
séjourné;2;3.39685451272122E-5
loyauté;6;1.0190563538163661E-4
famille;9;1.528584530724549E-4
déchéance;2;3.39685451272122E-5
autour;6;1.0190563538163661E-4
marais;4;6.79370902544244E-5
manifestation;14;2.377798158904854E-4
risque;5;8.49213628180305E-5
fondements;10;1.69842725636061E-4
plaindre;3;5.0952817690818304E-5
aliénation;2;3.39685451272122E-5
retomber;4;6.79370902544244E-5
contemporaine;3;5.0952817690818304E-5
mesurée;3;5.0952817690818304E-5
veiller;3;5.0952817690818304E-5
scènes;3;5.0952817690818304E-5
ligue;3;5.0952817690818304E-5
veulent;9;1.528584530724549E-4
cellules;4;6.79370902544244E-5
renonça;2;3.39685451272122E-5
protestation;5;8.49213628180305E-5
établies;2;3.39685451272122E-5
caractéristique;8;1.358741805088488E-4
renonce;6;1.0190563538163661E-4
éclatant;3;5.0952817690818304E-5
bavière;14;2.377798158904854E-4
auteurs;7;1.188899079452427E-4
responsabilités;9;1.528584530724549E-4
sages;3;5.0952817690818304E-5
mécontents;2;3.39685451272122E-5
quiconque;19;3.227011787085159E-4
décomposition;14;2.377798158904854E-4
instrument;13;2.207955433268793E-4
morales;12;2.0381127076327322E-4
locale;2;3.39685451272122E-5
manifestement;6;1.0190563538163661E-4
innombrables;10;1.69842725636061E-4
folie;6;1.0190563538163661E-4
fatal;2;3.39685451272122E-5
éloquence;3;5.0952817690818304E-5
combattant;3;5.0952817690818304E-5
conçu;3;5.0952817690818304E-5
emporter;2;3.39685451272122E-5
sortant;2;3.39685451272122E-5
gré;12;2.0381127076327322E-4
peau;3;5.0952817690818304E-5
étudiant;3;5.0952817690818304E-5
étonnement;8;1.358741805088488E-4
bulletins;2;3.39685451272122E-5
sociale;37;6.284180848534258E-4
uniforme;7;1.188899079452427E-4
groupement;3;5.0952817690818304E-5
artistique;11;1.8682699819966712E-4
pénétré;3;5.0952817690818304E-5
évolution;31;5.265124494717891E-4
empereur;16;2.717483610176976E-4
maigre;2;3.39685451272122E-5
injustement;2;3.39685451272122E-5
proverbiale;3;5.0952817690818304E-5
reconnu;6;1.0190563538163661E-4
basse;3;5.0952817690818304E-5
maréchal;2;3.39685451272122E-5
service;31;5.265124494717891E-4
personnelle;22;3.7365399639933424E-4
armement;8;1.358741805088488E-4
desquelles;2;3.39685451272122E-5
voulues;2;3.39685451272122E-5
peut-;3;5.0952817690818304E-5
communiqués1;2;3.39685451272122E-5
travaillé;7;1.188899079452427E-4
injustice;6;1.0190563538163661E-4
indifférence;9;1.528584530724549E-4
monuments;4;6.79370902544244E-5
incontestables;2;3.39685451272122E-5
considérée;9;1.528584530724549E-4
infini;2;3.39685451272122E-5
poignée;2;3.39685451272122E-5
désir;10;1.69842725636061E-4
favorable;11;1.8682699819966712E-4
chancelant;3;5.0952817690818304E-5
guillaume;5;8.49213628180305E-5
mesquinerie;2;3.39685451272122E-5
reich;54;9.171507184347294E-4
valables;2;3.39685451272122E-5
fit-on;2;3.39685451272122E-5
russie;18;3.057169061449098E-4
attirait;3;5.0952817690818304E-5
locaux;3;5.0952817690818304E-5
propreté;2;3.39685451272122E-5
décisive;12;2.0381127076327322E-4
abcès;2;3.39685451272122E-5
impuissance;7;1.188899079452427E-4
premières;24;4.0762254152654643E-4
brutale;12;2.0381127076327322E-4
procédé;9;1.528584530724549E-4
textes;2;3.39685451272122E-5
explique;5;8.49213628180305E-5
décisif;5;8.49213628180305E-5
écartent;2;3.39685451272122E-5
corporation;2;3.39685451272122E-5
adonner;2;3.39685451272122E-5
t-il;3;5.0952817690818304E-5
manifester;8;1.358741805088488E-4
infime;2;3.39685451272122E-5
manifestes;2;3.39685451272122E-5
verbiage;2;3.39685451272122E-5
facteurs;6;1.0190563538163661E-4
inébranlable;9;1.528584530724549E-4
infanterie;2;3.39685451272122E-5
chambre;16;2.717483610176976E-4
intelligence;26;4.415910866537586E-4
assister;6;1.0190563538163661E-4
envoyé;6;1.0190563538163661E-4
inquiétude;8;1.358741805088488E-4
brisera;2;3.39685451272122E-5
million;3;5.0952817690818304E-5
auparavant;15;2.5476408845409153E-4
arrogance;3;5.0952817690818304E-5
considérer;18;3.057169061449098E-4
restriction;2;3.39685451272122E-5
considérés;3;5.0952817690818304E-5
surtout;113;0.0019192227996874893
abandonner;4;6.79370902544244E-5
saleté;3;5.0952817690818304E-5
champion;2;3.39685451272122E-5
injures;3;5.0952817690818304E-5
appareil;3;5.0952817690818304E-5
rénovation;2;3.39685451272122E-5
fondée;6;1.0190563538163661E-4
étudiais;6;1.0190563538163661E-4
échappe;3;5.0952817690818304E-5
circuit;2;3.39685451272122E-5
assumer;3;5.0952817690818304E-5
engagea;2;3.39685451272122E-5
proviennent;3;5.0952817690818304E-5
engagée;4;6.79370902544244E-5
choisi;2;3.39685451272122E-5
sauvegarder;5;8.49213628180305E-5
semblable;14;2.377798158904854E-4
paraissait;40;6.79370902544244E-4
entrer;21;3.566697238357281E-4
immédiatement;17;2.8873263358130373E-4
conduit;25;4.246068140901525E-4
instant;6;1.0190563538163661E-4
larges;2;3.39685451272122E-5
livrant;2;3.39685451272122E-5
choisîmes;2;3.39685451272122E-5
engagés;3;5.0952817690818304E-5
lait;3;5.0952817690818304E-5
engager;6;1.0190563538163661E-4
systématiquement;7;1.188899079452427E-4
septembre;8;1.358741805088488E-4
minimes;2;3.39685451272122E-5
sûrement;9;1.528584530724549E-4
entente;5;8.49213628180305E-5
entrée;4;6.79370902544244E-5
disait;6;1.0190563538163661E-4
superficielle;2;3.39685451272122E-5
prononcer;8;1.358741805088488E-4
violence;21;3.566697238357281E-4
choisissant;2;3.39685451272122E-5
gâchis;2;3.39685451272122E-5
esclave;2;3.39685451272122E-5
conséquence;34;5.774652671626075E-4
wittelsbach;2;3.39685451272122E-5
caserne;2;3.39685451272122E-5
suivant;19;3.227011787085159E-4
impressions;5;8.49213628180305E-5
jugent;3;5.0952817690818304E-5
touchant;4;6.79370902544244E-5
discerner;5;8.49213628180305E-5
unissait;2;3.39685451272122E-5
fonder;10;1.69842725636061E-4
avenir;66;0.0011209619891980026
milieu;17;2.8873263358130373E-4
école;32;5.434967220353952E-4
provoquait;2;3.39685451272122E-5
devait;126;0.0021400183430143687
devais;10;1.69842725636061E-4
naguère;3;5.0952817690818304E-5
produisit;5;8.49213628180305E-5
franchise;3;5.0952817690818304E-5
surgirent;2;3.39685451272122E-5
rêvait;2;3.39685451272122E-5
systématique;2;3.39685451272122E-5
aiguë;2;3.39685451272122E-5
versailles;4;6.79370902544244E-5
détresse;13;2.207955433268793E-4
temps;178;0.003023200516321886
imposer;8;1.358741805088488E-4
acquérir;8;1.358741805088488E-4
voit;21;3.566697238357281E-4
imposés;2;3.39685451272122E-5
vois;3;5.0952817690818304E-5
nationaux;22;3.7365399639933424E-4
voir;58;9.850878086891538E-4
mensongère;3;5.0952817690818304E-5
italien;3;5.0952817690818304E-5
formait;5;8.49213628180305E-5
établissements;6;1.0190563538163661E-4
rouler;2;3.39685451272122E-5
natale;2;3.39685451272122E-5
motif;8;1.358741805088488E-4
imposée;3;5.0952817690818304E-5
voix;18;3.057169061449098E-4
absolue;9;1.528584530724549E-4
voie;40;6.79370902544244E-4
manuels;6;1.0190563538163661E-4
arme;19;3.227011787085159E-4
deuxième;10;1.69842725636061E-4
représente;16;2.717483610176976E-4
inférieure;10;1.69842725636061E-4
munich;33;5.604809945990013E-4
objet;16;2.717483610176976E-4
courir;3;5.0952817690818304E-5
incomprise;2;3.39685451272122E-5
cartes;2;3.39685451272122E-5
littéraire;3;5.0952817690818304E-5
remarquable;4;6.79370902544244E-5
sociaux;7;1.188899079452427E-4
fonctionnaire;21;3.566697238357281E-4
éclata;4;6.79370902544244E-5
ordres;3;5.0952817690818304E-5
dominait;2;3.39685451272122E-5
indiqué;4;6.79370902544244E-5
lancer;3;5.0952817690818304E-5
agissent;4;6.79370902544244E-5
éther;3;5.0952817690818304E-5
hongrois;2;3.39685451272122E-5
regagner;2;3.39685451272122E-5
milliers;23;3.906382689629403E-4
unité;13;2.207955433268793E-4
nuance;2;3.39685451272122E-5
vole;5;8.49213628180305E-5
fruit;11;1.8682699819966712E-4
répercussions;2;3.39685451272122E-5
prêtres;2;3.39685451272122E-5
cause;68;0.001154930534325215
combat;119;0.002021128435069126
oubliait;2;3.39685451272122E-5
prétention;3;5.0952817690818304E-5
empêché;4;6.79370902544244E-5
autrichien;28;4.755596317809708E-4
prises;7;1.188899079452427E-4
jouaient;2;3.39685451272122E-5
lances;2;3.39685451272122E-5
couches;15;2.5476408845409153E-4
priser;2;3.39685451272122E-5
intérieurement;8;1.358741805088488E-4
entrai;3;5.0952817690818304E-5
primitives;2;3.39685451272122E-5
remplacé;3;5.0952817690818304E-5
considérées;2;3.39685451272122E-5
catastrophe;15;2.5476408845409153E-4
inférieurs;8;1.358741805088488E-4
devant;96;0.0016304901661061857
cadre;20;3.39685451272122E-4
mûrs;5;8.49213628180305E-5
masse;95;0.0016135058935425797
perpétuelle;4;6.79370902544244E-5
sacrifices;20;3.39685451272122E-4
manquèrent;2;3.39685451272122E-5
bienfaisante;3;5.0952817690818304E-5
pénétration;3;5.0952817690818304E-5
ravit;2;3.39685451272122E-5
accord;4;6.79370902544244E-5
pleuvoir;2;3.39685451272122E-5
chien;2;3.39685451272122E-5
assimilation;3;5.0952817690818304E-5
gouverné;3;5.0952817690818304E-5
ressentait;2;3.39685451272122E-5
jadis;30;5.095281769081831E-4
procéder;3;5.0952817690818304E-5
croyais;2;3.39685451272122E-5
procédés;8;1.358741805088488E-4
croyait;7;1.188899079452427E-4
changement;17;2.8873263358130373E-4
réveiller;2;3.39685451272122E-5
réunion;25;4.246068140901525E-4
plu;2;3.39685451272122E-5
écarté;2;3.39685451272122E-5
immortels;3;5.0952817690818304E-5
machines;2;3.39685451272122E-5
journalier;2;3.39685451272122E-5
conseils;2;3.39685451272122E-5
relativement;5;8.49213628180305E-5
demi-mesures;8;1.358741805088488E-4
voulut;3;5.0952817690818304E-5
liberté;47;7.982608104894867E-4
ampleur;2;3.39685451272122E-5
mère-patrie;3;5.0952817690818304E-5
favorables;5;8.49213628180305E-5
poids;7;1.188899079452427E-4
vont;5;8.49213628180305E-5
laps;2;3.39685451272122E-5
discussion;3;5.0952817690818304E-5
arrière;16;2.717483610176976E-4
iiie;3;5.0952817690818304E-5
opiniâtreté;8;1.358741805088488E-4
détestais;3;5.0952817690818304E-5
premiers;20;3.39685451272122E-4
connaît;17;2.8873263358130373E-4
matérielles;3;5.0952817690818304E-5
meilleur;21;3.566697238357281E-4
veille;7;1.188899079452427E-4
éclairés;6;1.0190563538163661E-4
professe;4;6.79370902544244E-5
éclairer;8;1.358741805088488E-4
civilisation;79;0.001341757532524882
développe;4;6.79370902544244E-5
bible;2;3.39685451272122E-5
chaos;4;6.79370902544244E-5
saines;4;6.79370902544244E-5
fut-elle;3;5.0952817690818304E-5
devraient;4;6.79370902544244E-5
disparu;7;1.188899079452427E-4
hostilité;12;2.0381127076327322E-4
trônes;2;3.39685451272122E-5
mystères;3;5.0952817690818304E-5
approuver;2;3.39685451272122E-5
brutalité;8;1.358741805088488E-4
crainte;13;2.207955433268793E-4
sinon;24;4.0762254152654643E-4
capables;10;1.69842725636061E-4
financières;4;6.79370902544244E-5
soustraire;4;6.79370902544244E-5
fonctions;3;5.0952817690818304E-5
germé;3;5.0952817690818304E-5
différence;19;3.227011787085159E-4
chancelier;3;5.0952817690818304E-5
démonstration;2;3.39685451272122E-5
buts;29;4.925439043445769E-4
populations;6;1.0190563538163661E-4
profondeurs;2;3.39685451272122E-5
actions;8;1.358741805088488E-4
développa;5;8.49213628180305E-5
desquels;3;5.0952817690818304E-5
exposées;2;3.39685451272122E-5
augmentait;2;3.39685451272122E-5
personnalité;11;1.8682699819966712E-4
droite;3;5.0952817690818304E-5
tempêtes;2;3.39685451272122E-5
réside;10;1.69842725636061E-4
tendant;2;3.39685451272122E-5
assassinés;2;3.39685451272122E-5
aidèrent;2;3.39685451272122E-5
lamentables;3;5.0952817690818304E-5
limite;14;2.377798158904854E-4
marine;8;1.358741805088488E-4
soulever;3;5.0952817690818304E-5
médecins;3;5.0952817690818304E-5
routine;2;3.39685451272122E-5
excuse;2;3.39685451272122E-5
défense;30;5.095281769081831E-4
réalité;49;8.322293556166989E-4
détourner;5;8.49213628180305E-5
disperser;2;3.39685451272122E-5
triplice;6;1.0190563538163661E-4
cervelles;2;3.39685451272122E-5
arts;3;5.0952817690818304E-5
publique;22;3.7365399639933424E-4
ressemblance;2;3.39685451272122E-5
défavorables;2;3.39685451272122E-5
détournée;3;5.0952817690818304E-5
allemande;147;0.002496688066850097
surplus;4;6.79370902544244E-5
vitales;4;6.79370902544244E-5
négligée;2;3.39685451272122E-5
hélas;6;1.0190563538163661E-4
mesure;60;0.0010190563538163661
tièdes;2;3.39685451272122E-5
dirigeantes;5;8.49213628180305E-5
bâtir;4;6.79370902544244E-5
dispositions;9;1.528584530724549E-4
judicieux;2;3.39685451272122E-5
déclaration;2;3.39685451272122E-5
religion;35;5.944495397262135E-4
naturellement;21;3.566697238357281E-4
philosophie;3;5.0952817690818304E-5
réalisé;10;1.69842725636061E-4
jouer;8;1.358741805088488E-4
cherchai;6;1.0190563538163661E-4
cheveux;4;6.79370902544244E-5
droits;26;4.415910866537586E-4
honorablement;2;3.39685451272122E-5
gênait;2;3.39685451272122E-5
poussant;2;3.39685451272122E-5
pangermanistes;4;6.79370902544244E-5
aiguillon;3;5.0952817690818304E-5
attend;2;3.39685451272122E-5
supérieur;19;3.227011787085159E-4
échoué;3;5.0952817690818304E-5
progrès;37;6.284180848534258E-4
civilisés;2;3.39685451272122E-5
revient;7;1.188899079452427E-4
apprécie;2;3.39685451272122E-5
contractantes;2;3.39685451272122E-5
éloignement;2;3.39685451272122E-5
reposer;4;6.79370902544244E-5
haï;2;3.39685451272122E-5
incita;2;3.39685451272122E-5
guides;2;3.39685451272122E-5
continua;3;5.0952817690818304E-5
produisent;2;3.39685451272122E-5
foule;10;1.69842725636061E-4
extérieure;22;3.7365399639933424E-4
continue;7;1.188899079452427E-4
enseignements;10;1.69842725636061E-4
accumulées;2;3.39685451272122E-5
passages;2;3.39685451272122E-5
incurie;2;3.39685451272122E-5
immense;9;1.528584530724549E-4
champ;10;1.69842725636061E-4
poussée;4;6.79370902544244E-5
chambres;3;5.0952817690818304E-5
crois;12;2.0381127076327322E-4
médiocrité;6;1.0190563538163661E-4
croît;16;2.717483610176976E-4
aujourd;86;0.0014606474404701246
industrie;13;2.207955433268793E-4
fondations;3;5.0952817690818304E-5
hansen;2;3.39685451272122E-5
crimes;4;6.79370902544244E-5
croix;2;3.39685451272122E-5
infériorité;2;3.39685451272122E-5
préserver;6;1.0190563538163661E-4
monnaie;2;3.39685451272122E-5
pousser;9;1.528584530724549E-4
déplacement;2;3.39685451272122E-5
abondance;8;1.358741805088488E-4
besoins;16;2.717483610176976E-4
éhontées;3;5.0952817690818304E-5
secrets;5;8.49213628180305E-5
poussés;5;8.49213628180305E-5
centralisation;4;6.79370902544244E-5
livrait;5;8.49213628180305E-5
ayons;2;3.39685451272122E-5
développement;41;6.963551751078502E-4
dégénérescence;3;5.0952817690818304E-5
ardemment;7;1.188899079452427E-4
apparaissent;4;6.79370902544244E-5
maritime;3;5.0952817690818304E-5
sionistes;2;3.39685451272122E-5
sous-alimentation;2;3.39685451272122E-5
nourrir;3;5.0952817690818304E-5
expliquait;4;6.79370902544244E-5
chant;3;5.0952817690818304E-5
retenir;4;6.79370902544244E-5
nourrit;2;3.39685451272122E-5
retirer;3;5.0952817690818304E-5
commune;17;2.8873263358130373E-4
plupart;34;5.774652671626075E-4
physique;8;1.358741805088488E-4
nationaux-socialistes;2;3.39685451272122E-5
impossible;28;4.755596317809708E-4
communs;3;5.0952817690818304E-5
possédaient;3;5.0952817690818304E-5
effort;16;2.717483610176976E-4
brute;2;3.39685451272122E-5
ethnique;8;1.358741805088488E-4
tint;2;3.39685451272122E-5
chercher;12;2.0381127076327322E-4
vides;4;6.79370902544244E-5
annonce;6;1.0190563538163661E-4
revivre;3;5.0952817690818304E-5
perd;7;1.188899079452427E-4
précédemment;2;3.39685451272122E-5
prudent;4;6.79370902544244E-5
menée;11;1.8682699819966712E-4
assemblée;27;4.585753592173647E-4
spécialement;3;5.0952817690818304E-5
secrète;2;3.39685451272122E-5
individus;22;3.7365399639933424E-4
père;27;4.585753592173647E-4
eussent;5;8.49213628180305E-5
vote;9;1.528584530724549E-4
poussait;3;5.0952817690818304E-5
canons;3;5.0952817690818304E-5
raffermir;2;3.39685451272122E-5
amèrement;3;5.0952817690818304E-5
corrompu;4;6.79370902544244E-5
assurant;3;5.0952817690818304E-5
résultats;25;4.246068140901525E-4
journalistes;2;3.39685451272122E-5
fondre;3;5.0952817690818304E-5
tendait;2;3.39685451272122E-5
remportées;2;3.39685451272122E-5
première;97;0.0016474744386697918
suffisait;9;1.528584530724549E-4
augmentant;2;3.39685451272122E-5
soucieux;2;3.39685451272122E-5
exercer;13;2.207955433268793E-4
possédait;9;1.528584530724549E-4
extravagances;3;5.0952817690818304E-5
soustraite;2;3.39685451272122E-5
dominateurs;2;3.39685451272122E-5
travailler;10;1.69842725636061E-4
lecteur;6;1.0190563538163661E-4
civilisée;2;3.39685451272122E-5
marchand;3;5.0952817690818304E-5
exercée;2;3.39685451272122E-5
prévoyance;2;3.39685451272122E-5
danser;2;3.39685451272122E-5
favoriser;6;1.0190563538163661E-4
consistera;2;3.39685451272122E-5
électoral;3;5.0952817690818304E-5
posais;2;3.39685451272122E-5
posait;3;5.0952817690818304E-5
persister;2;3.39685451272122E-5
ferait;7;1.188899079452427E-4
malgré;28;4.755596317809708E-4
pur;11;1.8682699819966712E-4
possibles;3;5.0952817690818304E-5
gouvernements;6;1.0190563538163661E-4
secours;6;1.0190563538163661E-4
infaillible;2;3.39685451272122E-5
doctrinaires;4;6.79370902544244E-5
indifférente;2;3.39685451272122E-5
indifférents;2;3.39685451272122E-5
suivirent;5;8.49213628180305E-5
petites;8;1.358741805088488E-4
flatterie;2;3.39685451272122E-5
slaves;11;1.8682699819966712E-4
résultant;5;8.49213628180305E-5
intervienne;2;3.39685451272122E-5
identifier;3;5.0952817690818304E-5
visite;2;3.39685451272122E-5
enseignement;28;4.755596317809708E-4
nomme;5;8.49213628180305E-5
conclusions;3;5.0952817690818304E-5
usurier;2;3.39685451272122E-5
impitoyablement;5;8.49213628180305E-5
suprême;6;1.0190563538163661E-4
héritage;3;5.0952817690818304E-5
vœux;2;3.39685451272122E-5
habsbourg;44;7.473079927986685E-4
inhérentes;2;3.39685451272122E-5
mener;24;4.0762254152654643E-4
façon;103;0.0017493800740514284
marque;6;1.0190563538163661E-4
teneur;6;1.0190563538163661E-4
sépara;2;3.39685451272122E-5
empreinte;2;3.39685451272122E-5
antipathique;2;3.39685451272122E-5
japonaise;3;5.0952817690818304E-5
surestimer;2;3.39685451272122E-5
sépare;2;3.39685451272122E-5
inexpérimentés;2;3.39685451272122E-5
raisonnable;7;1.188899079452427E-4
critiquer;4;6.79370902544244E-5
européens;6;1.0190563538163661E-4
critiques;5;8.49213628180305E-5
voué;3;5.0952817690818304E-5
épargne;3;5.0952817690818304E-5
mérite;17;2.8873263358130373E-4
échelle;6;1.0190563538163661E-4
satisfactions;2;3.39685451272122E-5
semaine;9;1.528584530724549E-4
antiquité;4;6.79370902544244E-5
développer;9;1.528584530724549E-4
appuyer;4;6.79370902544244E-5
obtenu;7;1.188899079452427E-4
méthode;9;1.528584530724549E-4
facilité;2;3.39685451272122E-5
infâme;7;1.188899079452427E-4
élite;5;8.49213628180305E-5
juillet;10;1.69842725636061E-4
juge;8;1.358741805088488E-4
traiter;6;1.0190563538163661E-4
indiquées;2;3.39685451272122E-5
distinctement;2;3.39685451272122E-5
rempli;3;5.0952817690818304E-5
tire;6;1.0190563538163661E-4
colonnes;5;8.49213628180305E-5
traités;2;3.39685451272122E-5
prépondérance;6;1.0190563538163661E-4
quelques-uns;4;6.79370902544244E-5
ressortait;2;3.39685451272122E-5
charrue;4;6.79370902544244E-5
ressemblaient;2;3.39685451272122E-5
demi-monde;2;3.39685451272122E-5
retourne;2;3.39685451272122E-5
désire;3;5.0952817690818304E-5
chair;2;3.39685451272122E-5
peur;5;8.49213628180305E-5
extérieurs;6;1.0190563538163661E-4
terres;3;5.0952817690818304E-5
culturelle;10;1.69842725636061E-4
